index,gender,is_car,is_reality,income_year,income_type,edu_type,marital status,house_type,is_mobile,is_email,job_type,family_size,credit
12351,1,0,1,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,,3,0
12352,1,0,1,193500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,Laborers,3,2
12353,1,0,0,85500,State servant,Secondary / secondary special,Married,Municipal apartment,1,0,Core staff,3,0
12354,0,1,1,225000,Commercial associate,Higher education,Single / not married,With parents,1,0,Sales staff,1,2
12355,1,1,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2,1
12356,1,0,1,247500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,2
12357,1,1,0,315000,Commercial associate,Higher education,Married,House / apartment,1,0,Accountants,2,1
12358,0,0,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2,2
12359,0,1,1,144000,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2,2
12360,1,0,1,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,1
12361,1,1,1,216000,Working,Higher education,Married,House / apartment,1,0,Core staff,4,2
12362,0,1,1,85500,Working,Secondary / secondary special,Married,House / apartment,1,0,,4,2
12363,1,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2,1
12364,0,1,0,99000,Pensioner,Higher education,Married,House / apartment,1,0,,2,0
12365,1,1,1,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,3,2
12366,1,0,1,360000,Working,Higher education,Married,House / apartment,1,0,,2,2
12367,1,0,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,,2,2
12368,0,0,0,225000,Working,Incomplete higher,Married,House / apartment,1,0,Drivers,2,2
12369,0,1,0,135000,Working,Higher education,Married,House / apartment,1,0,Managers,3,2
12370,1,0,1,153000,Commercial associate,Incomplete higher,Married,House / apartment,1,1,,2,1
12371,0,1,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,,2,2
12372,0,1,0,135000,Working,Higher education,Married,House / apartment,1,0,Managers,3,2
12373,0,1,1,247500,State servant,Higher education,Single / not married,House / apartment,1,0,High skill tech staff,1,2
12374,0,1,1,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3,0
12375,1,1,1,189000,Working,Secondary / secondary special,Married,House / apartment,1,1,High skill tech staff,2,2
12376,1,0,0,225000,Commercial associate,Higher education,Married,House / apartment,1,0,,2,1
12377,0,0,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,2
12378,1,0,1,360000,Working,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,3,1
12379,0,0,0,58500,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Cleaning staff,1,2
12380,1,0,1,112500,State servant,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2,2
12381,1,0,1,247500,Commercial associate,Higher education,Married,House / apartment,1,1,Managers,2,2
12382,1,1,1,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2,2
12383,0,0,1,126000,Pensioner,Secondary / secondary special,Married,Rented apartment,1,0,,2,1
12384,1,1,1,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,4,2
12385,1,1,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,3,2
12386,1,1,1,180000,Working,Higher education,Civil marriage,With parents,1,0,,3,2
12387,1,0,1,118350,Working,Higher education,Civil marriage,House / apartment,1,0,Laborers,3,2
12388,0,1,1,90000,Pensioner,Secondary / secondary special,Married,House / apartment,1,1,,2,2
12389,0,0,1,157500,State servant,Secondary / secondary special,Married,House / apartment,1,0,Security staff,3,1
12390,1,1,0,144000,Working,Secondary / secondary special,Widow,House / apartment,1,0,HR staff,1,2
12391,0,0,1,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,Security staff,4,2
12392,1,0,1,135000,Working,Higher education,Single / not married,House / apartment,1,0,,1,1
12393,1,0,1,171000,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2,2
12394,1,0,1,180000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,,1,1
12395,0,1,1,135000,Working,Higher education,Single / not married,House / apartment,1,0,Laborers,1,1
12396,1,0,0,180000,State servant,Higher education,Married,House / apartment,1,0,Core staff,4,1
12397,1,1,1,445500,Commercial associate,Higher education,Married,House / apartment,1,0,Managers,2,1
12398,1,0,0,157500,Working,Higher education,Married,House / apartment,1,0,Sales staff,2,2
12399,1,1,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,3,2
12400,1,0,1,139500,State servant,Higher education,Married,House / apartment,1,0,Managers,2,0
12401,0,1,0,360000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,Drivers,1,2
12402,0,0,0,157500,Working,Secondary / secondary special,Married,House / apartment,1,1,Private service staff,2,0
12403,0,1,1,139500,Working,Secondary / secondary special,Married,House / apartment,1,0,,4,2
12404,1,0,0,135000,Working,Incomplete higher,Married,House / apartment,1,0,Core staff,2,2
12405,1,0,1,261000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,1,Laborers,1,2
12406,0,1,1,315000,Working,Higher education,Separated,House / apartment,1,0,Managers,2,2
12407,0,1,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3,1
12408,1,1,1,202500,State servant,Higher education,Single / not married,House / apartment,1,0,,1,0
12409,1,0,1,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2,1
12410,1,1,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,2
12411,1,0,1,90000,Pensioner,Higher education,Married,House / apartment,1,0,,2,2
12412,1,1,1,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Sales staff,2,2
12413,1,0,1,157500,State servant,Secondary / secondary special,Married,House / apartment,1,0,Managers,3,2
12414,0,1,0,360000,State servant,Higher education,Married,Office apartment,1,0,Managers,3,2
12415,1,0,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2,2
12416,0,0,1,157500,Working,Higher education,Married,House / apartment,1,0,Laborers,2,2
12417,0,1,1,144000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3,2
12418,0,1,0,378000,Commercial associate,Higher education,Married,House / apartment,1,1,Security staff,4,2
12419,0,1,1,247500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,1
12420,1,0,1,103500,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1,1
12421,0,0,1,360000,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,4,2
12422,1,0,1,193500,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,,1,1
12423,1,0,1,135000,Pensioner,Higher education,Single / not married,House / apartment,1,0,,1,2
12424,1,0,1,112500,Working,Secondary / secondary special,Married,Rented apartment,1,0,Sales staff,2,2
12425,0,0,1,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,2
12426,0,1,0,229500,Working,Incomplete higher,Married,Co-op apartment,1,0,Laborers,2,2
12427,1,0,1,274500,Working,Higher education,Civil marriage,House / apartment,1,0,,2,0
12428,1,1,1,391500,Commercial associate,Higher education,Married,House / apartment,1,0,Managers,3,2
12429,0,1,1,193500,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,3,2
12430,0,0,0,126000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,2
12431,1,0,1,585000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,,2,0
12432,0,0,0,225000,Working,Higher education,Married,House / apartment,1,0,Sales staff,2,2
12433,0,1,0,81000,Working,Secondary / secondary special,Married,Municipal apartment,1,0,Drivers,2,2
12434,1,0,1,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2,2
12435,1,0,1,225000,Working,Higher education,Widow,House / apartment,1,0,Core staff,1,2
12436,1,0,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Managers,2,2
12437,1,0,1,148500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,2
12438,1,0,1,225000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,,1,2
12439,1,0,1,225000,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,1,0,Accountants,3,2
12440,0,1,1,144000,Commercial associate,Higher education,Married,House / apartment,1,0,Managers,2,1
12441,1,0,1,180000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,0,,2,2
12442,1,0,1,540000,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,,1,2
12443,0,1,0,180000,Commercial associate,Higher education,Married,House / apartment,1,0,Sales staff,4,2
12444,1,0,1,112500,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,High skill tech staff,2,1
12445,0,0,0,180000,Commercial associate,Incomplete higher,Married,House / apartment,1,0,,2,2
12446,1,0,0,135000,Pensioner,Higher education,Widow,House / apartment,1,0,,1,1
12447,1,1,1,387000,Working,Higher education,Married,House / apartment,1,0,Managers,2,1
12448,0,1,0,337500,Working,Secondary / secondary special,Single / not married,With parents,1,0,Core staff,1,2
12449,1,0,1,67500,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1,1
12450,1,0,1,540000,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,,1,2
12451,1,0,1,189000,Pensioner,Higher education,Separated,House / apartment,1,0,,1,1
12452,0,1,1,202500,Working,Higher education,Married,House / apartment,1,0,Drivers,2,2
12453,0,0,1,157500,Commercial associate,Higher education,Married,House / apartment,1,0,High skill tech staff,2,2
12454,1,0,1,225000,State servant,Secondary / secondary special,Married,House / apartment,1,0,Private service staff,2,2
12455,1,0,1,90000,Working,Secondary / secondary special,Married,Municipal apartment,1,0,Laborers,2,0
12456,1,0,1,76500,Pensioner,Secondary / secondary special,Separated,House / apartment,1,0,,1,2
12457,1,0,1,58500,Working,Secondary / secondary special,Married,House / apartment,1,1,Laborers,2,2
12458,1,0,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2,1
12459,1,1,1,225000,Working,Higher education,Civil marriage,House / apartment,1,0,Sales staff,2,0
12460,0,0,1,198000,Pensioner,Higher education,Married,House / apartment,1,0,,2,0
12461,0,0,1,157500,Working,Secondary / secondary special,Married,House / apartment,1,1,Laborers,2,2
12462,1,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,,2,2
12463,0,1,1,78750,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Sales staff,1,2
12464,0,1,1,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,2
12465,1,0,1,238500,Working,Higher education,Married,House / apartment,1,0,Sales staff,2,2
12466,1,0,1,135000,Working,Higher education,Single / not married,House / apartment,1,0,Managers,1,1
12467,1,0,0,207000,Working,Higher education,Married,House / apartment,1,0,Core staff,2,2
12468,1,0,1,225000,State servant,Secondary / secondary special,Single / not married,House / apartment,1,0,Cleaning staff,1,1
12469,0,1,1,270000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,3,2
12470,1,0,0,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,3,0
12471,1,0,0,81000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3,2
12472,1,0,0,270000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,Laborers,2,2
12473,1,0,1,40500,Pensioner,Lower secondary,Married,House / apartment,1,0,,2,1
12474,0,0,1,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4,0
12475,0,0,1,135000,State servant,Secondary / secondary special,Married,Rented apartment,1,1,,2,1
12476,1,0,1,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,,2,2
12477,1,1,0,135000,Commercial associate,Higher education,Married,House / apartment,1,1,High skill tech staff,2,1
12478,1,0,1,171000,State servant,Higher education,Separated,House / apartment,1,0,IT staff,2,0
12479,0,1,1,135000,Working,Secondary / secondary special,Married,With parents,1,0,Core staff,2,2
12480,1,0,1,99000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,2
12481,1,0,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,,4,2
12482,1,1,1,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,,2,2
12483,1,0,1,238500,Working,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,2,2
12484,0,0,1,270000,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,3,1
12485,1,0,1,90000,Working,Higher education,Married,House / apartment,1,0,,3,2
12486,1,0,1,90000,Working,Higher education,Married,House / apartment,1,0,,3,2
12487,0,1,1,360000,Commercial associate,Higher education,Married,House / apartment,1,0,High skill tech staff,2,2
12488,1,0,1,247500,Working,Secondary / secondary special,Married,House / apartment,1,0,Managers,3,2
12489,1,1,1,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,3,1
12490,1,0,1,171000,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2,1
12491,1,0,0,171000,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,,1,2
12492,1,0,1,202500,Pensioner,Secondary / secondary special,Separated,House / apartment,1,0,,1,2
12493,1,0,1,180000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,2
12494,0,1,1,351000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,1
12495,1,0,0,90000,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,1,0,,1,2
